Date,Open,High,Low,Close,Volume,Turnover (? Cr)
30-May-17,9860.4,9915.6,9842.95,9906.1,433807097,14556.2
31-May-17,9922.95,9938.2,9897.6,9909.6,692949071,26831.89
01-Jun-17,9895.9,9925.45,9879.35,9909.1,309788764,12900.47
02-Jun-17,9951.2,9967.65,9930.55,9951,280495627,11739.24
05-Jun-17,9959.3,9996.15,9943.85,9981.7,239225076,11302.76
06-Jun-17,10008.4,10013.05,9929.95,9937.3,253226390,11725.73
07-Jun-17,9966.05,9984.5,9934.95,9969.9,276743825,12531.9
08-Jun-17,9990.9,9998.8,9952.6,9960.3,286885347,12531.94
09-Jun-17,9954.55,9992.15,9919.8,9984.45,289441820,12086.18
12-Jun-17,9965.8,9966.25,9915.25,9936.4,248772198,10693.73
13-Jun-17,9939.5,9977.5,9917.4,9929.7,233440720,9955.91
14-Jun-17,9945.45,9950.95,9895.6,9934.95,289295578,13296.45
15-Jun-17,9934.15,9937,9880.2,9898.15,268151773,12727.56
16-Jun-17,9916.85,9941.55,9888.05,9911.2,339242393,15349.82
19-Jun-17,9950.15,9993.6,9936.45,9977.55,220564724,10312.23
20-Jun-17,9992.7,10000.65,9964.65,9976.1,256841178,11157.87
21-Jun-17,9971.5,9973.65,9933.25,9958.95,243522396,10838.93
22-Jun-17,9968.85,10020.35,9930.2,9944.7,299298695,13320.82
23-Jun-17,9959,9963,9861.35,9876.9,273899651,11551.84
27-Jun-17,9896.55,9914.6,9766.25,9810.4,306365736,13781.92
28-Jun-17,9816.75,9825.35,9773.75,9797.05,273521698,12118.45
29-Jun-17,9829.75,9880.05,9799.2,9809.05,402853728,17213.76
30-Jun-17,9783.65,9849.85,9752.75,9835.4,280200626,11731.46
03-Jul-17,9898.9,9946.45,9857.5,9936.9,315533782,11724.97
04-Jul-17,9969.25,9974.75,9915.45,9933.1,252333092,10821.6
05-Jul-17,9940.4,9972.65,9930,9966.45,227561538,10223.64
06-Jul-17,9985.7,10032.5,9973.85,10005.25,265866924,10600.01
07-Jul-17,10001.4,10015.6,9972.15,9997.75,253103215,11577.08
10-Jul-17,10049.1,10112.6,9974.2,10103.35,75715079,2762.63
11-Jul-17,10129.5,10157.6,10099.35,10106,320692153,13253.92
12-Jul-17,10127.75,10155.35,10112.35,10146.6,243982910,10898.27
13-Jul-17,10188,10230.55,10186.25,10225.9,283678494,13275.75
14-Jul-17,10246.95,10246.95,10177.05,10221.7,265115737,11803.98
17-Jul-17,10242.25,10261.2,10225.15,10249.8,263589938,11056.86
18-Jul-17,10173.9,10224.3,10138.1,10162.15,419714010,16079.63
19-Jul-17,10193.45,10251.25,10189.55,10246.7,341370104,14769.81
20-Jul-17,10265.6,10267.55,10207.9,10217.4,277557981,12317.98
21-Jul-17,10243.6,10266.1,10176,10258.1,340997593,15410.31
24-Jul-17,10277.95,10319.75,10261.95,10304.45,289836253,13714.35
25-Jul-17,10346.25,10346.9,10291.05,10307.3,333107839,13959.09
26-Jul-17,10326.65,10363.45,10310.35,10357.65,319230601,14618.3
27-Jul-17,10398.65,10447.15,10334.55,10348.7,465103837,23196.23
28-Jul-17,10323.4,10365.1,10282.8,10353.7,320536243,15589.01
31-Jul-17,10376.75,10426.4,10360,10417.8,369463201,17261.88
01-Aug-17,10442.65,10459.4,10407.75,10447.65,325861170,15956.64
02-Aug-17,10470.25,10472.15,10383.7,10410.3,281749205,12509.71
03-Aug-17,10411.9,10411.9,10338,10354.45,335896464,15282.94
04-Aug-17,10348.2,10431.65,10329.95,10419.85,308697822,14567.29
07-Aug-17,10431.15,10456.85,10418.3,10434.15,238748948,11269.42
08-Aug-17,10447.25,10461.75,10309.1,10344.7,353193491,14620.06
09-Aug-17,10325.75,10330.55,10236.6,10254.55,279660913,12335.64
10-Aug-17,10215.65,10229,10078.05,10133.85,416867735,16569.99
11-Aug-17,10017.7,10107.4,10007.95,10037.15,455933248,18124.17
14-Aug-17,10089.2,10167.5,10086.05,10144.2,313040058,12664.6
16-Aug-17,10180,10256.95,10123.95,10249.95,335724503,14127.33
17-Aug-17,10298.85,10300.6,10234.7,10255,319654650,13045.96
18-Aug-17,10212.6,10212.6,10135.45,10193.2,361541288,18550.56
21-Aug-17,10221.65,10240.9,10080.25,10095.15,305232356,14430.12
22-Aug-17,10157,10174.55,10083.45,10096.55,303891438,12963.75
23-Aug-17,10138.5,10199.65,10118.95,10193.8,285544677,13294.01
24-Aug-17,10223.45,10232.55,10194.45,10211.6,291134438,13660.44
28-Aug-17,10260.25,10289.85,10239.65,10275.95,283120031,13295.89
29-Aug-17,10251.2,10251.6,10141.85,10156.5,283988825,11453.74
30-Aug-17,10223.7,10279.85,10216.9,10258.05,254667774,10787.89
31-Aug-17,10279.75,10293.4,10229.6,10286.55,493425152,18992.14
01-Sep-17,10310.5,10361.2,10284.3,10352.4,284099252,12838.8
04-Sep-17,10361.8,10365.3,10226.9,10289.65,266875659,11355.97
05-Sep-17,10314,10343.25,10279.35,10333.05,227370743,10336.15
06-Sep-17,10278.35,10319.25,10260.9,10303.85,263048755,12497.16
07-Sep-17,10339.15,10358.7,10311.55,10327.85,289667075,13055.77
08-Sep-17,10358.3,10363.2,10297.55,10320.1,274429264,12294.17
11-Sep-17,10361.45,10418.55,10351.4,10394.8,267457874,12520.46
12-Sep-17,10447.35,10489.9,10418.15,10485.85,301210314,13798.46
13-Sep-17,10494.85,10530.5,10451.55,10468.1,368114753,15259.75
14-Sep-17,10499.5,10523.65,10458.7,10480.2,389045236,15469
15-Sep-17,10454.9,10504.75,10428.9,10475.05,407648532,18057.74
18-Sep-17,10526.6,10559.2,10524.95,10540.5,245302066,11127.8
19-Sep-17,10563.35,10566.95,10517.75,10540.1,288905215,12230.25
20-Sep-17,10556,10565.05,10523.55,10529.85,329208076,14412.28
21-Sep-17,10529.95,10547.45,10434.4,10501.9,310876414,15763.17
22-Sep-17,10472.35,10472.95,10308.1,10320.95,352463271,16131.07
25-Sep-17,10319.45,10319.45,10159.65,10219.7,350852051,15360.9
26-Sep-17,10222.85,10248.2,10156.4,10222.5,303041986,13227.56
27-Sep-17,10274.7,10274.7,10052.05,10074.05,333202369,14561.84
28-Sep-17,10080.6,10129.1,10020.55,10107.9,574159907,25681.99
29-Sep-17,10154.8,10210.35,10128.15,10143.9,334697879,14581.22
03-Oct-17,10252.9,10255.75,10194.7,10221.75,294966980,12881.11
04-Oct-17,10247.15,10298.25,10213.1,10274.05,259217108,11232.37
05-Oct-17,10289,10312.9,10247.95,10255.55,234335022,10122.4
06-Oct-17,10277.85,10356.05,10276.5,10347.65,298764769,12537.51
09-Oct-17,10360.3,10390.8,10331.1,10357.95,231109060,9664.58
10-Oct-17,10386.3,10409,10375.4,10392,239265679,10750.84
11-Oct-17,10421.65,10447.15,10319.45,10353.9,317262926,13642.54
12-Oct-17,10381.85,10477.35,10344.3,10469.3,306321374,13449.36
13-Oct-17,10500.5,10558.3,10496.8,10534.6,350413539,15181.63
16-Oct-17,10575.45,10611.6,10539.55,10595.15,329478569,14548.07
17-Oct-17,10593.1,10618.7,10575.95,10605.8,337577010,13510.37
18-Oct-17,10585.35,10608.7,10545.6,10582.35,384106306,16178.66
19-Oct-17,10585.95,10587.35,10491.15,10517.3,55056099,2186.57
23-Oct-17,10545.2,10590.65,10496.85,10557.95,389435188,15733.06
24-Oct-17,10593.25,10607.15,10550.25,10574.75,360424245,14566.34
25-Oct-17,10688.95,10707.85,10611.35,10672,1064011141,34878.42
26-Oct-17,10672,10732.15,10652.65,10720.45,864551875,31405.23
27-Oct-17,10741.8,10752.4,10702.05,10714,575939819,21522.52
30-Oct-17,10747.95,10786.2,10739.65,10767.85,421348973,17116.74
31-Oct-17,10774.45,10776.8,10723.5,10740.85,444207134,18050.47
01-Nov-17,10799.75,10860.8,10793.65,10847.9,500180724,19816.75
02-Nov-17,10850.75,10868.3,10822.2,10839.4,394946397,15483.1
03-Nov-17,10878,10878.05,10817.75,10866.45,535789266,16507.73
06-Nov-17,10853.9,10918.05,10839.5,10878.15,418631282,16251.53
07-Nov-17,10908.6,10916.05,10750.45,10762.4,528438692,21056.32
08-Nov-17,10776.25,10798.3,10686.75,10707.55,474853251,18750.85
09-Nov-17,10767.4,10781.65,10669.55,10723.65,428547033,17128.5
10-Nov-17,10717.95,10751.6,10662.35,10729.55,467575831,18981.29
13-Nov-17,10733.1,10743.35,10623.85,10632.65,387617463,15530.37
14-Nov-17,10633.4,10658.7,10582.3,10593.8,466108687,18848.55
15-Nov-17,10577.2,10582.45,10487.2,10514.9,392519849,15449.95
16-Nov-17,10550.8,10636.95,10537.1,10618.45,330050582,13192.04
17-Nov-17,10734.2,10759,10686.35,10701.3,412847694,15767.43
20-Nov-17,10705.15,10729.5,10678.6,10716.4,326249667,12059.02
21-Nov-17,10748.45,10776.05,10726.2,10744,363365872,14269.82
22-Nov-17,10770.8,10783.45,10718.95,10755.4,334376864,13135.72
23-Nov-17,10772.4,10786,10715.45,10760.35,325213558,12372.79
24-Nov-17,10781.1,10814.45,10773.75,10803.15,261980369,11271.05
27-Nov-17,10777.65,10823.55,10755.55,10816.2,295620600,11290.03
28-Nov-17,10807.5,10832.65,10773.4,10792.6,369395270,13729.02
29-Nov-17,10802.5,10819.4,10768.85,10784.4,298250123,12149.35
30-Nov-17,10754.75,10755.5,10636,10650.75,618882700,26419.72
01-Dec-17,10690.1,10704.4,10526.2,10542.05,306560532,12136.53
04-Dec-17,10595.8,10599.85,10508.25,10548.55,270763844,11347.01
05-Dec-17,10539.75,10567.6,10481.55,10541.3,277083146,11599.22
06-Dec-17,10511.1,10526.4,10449.95,10459.7,281613222,12538.81
07-Dec-17,10478.55,10609.25,10478.35,10594.6,295658007,13406.06
08-Dec-17,10630.45,10705.75,10628.3,10698.1,352649060,15538.18
11-Dec-17,10745.8,10758.95,10714.75,10752.6,249491504,11126.38
12-Dec-17,10755.3,10756.2,10653.55,10663.55,296737054,13335.73
13-Dec-17,10660.3,10716.85,10579.75,10605.65,310042100,13881.83
14-Dec-17,10642,10681.55,10546.05,10658.4,280628906,12831.03
15-Dec-17,10755.75,10783.4,10731.35,10743.65,370025680,18036.98
18-Dec-17,10673.8,10862.7,10484.75,10807.85,405698499,16818.67
19-Dec-17,10838.8,10906.5,10831.6,10897.55,329925708,14966.7
20-Dec-17,10926.9,10926.9,10873.45,10881.9,367706593,15675.11
21-Dec-17,10911.55,10913.15,10872.85,10886.35,318027579,13654.84
22-Dec-17,10904.95,10949.1,10896.05,10940.65,294989090,12469.67
26-Dec-17,10962.85,10993.6,10934.2,10982.05,318225455,12612.38
27-Dec-17,10984,11002.55,10913.45,10937.85,320318289,12458
28-Dec-17,10947.5,10982.8,10911.9,10927.05,473621352,19298.77
29-Dec-17,10944.75,10993.2,10941.35,10985.15,310575365,12384.64
01-Jan-18,10990.45,10998.2,10884.85,10897.75,280255426,10064.06
02-Jan-18,10941.6,10959,10854.45,10899.3,360492746,12449.1
03-Jan-18,10942.45,10968.95,10894.4,10910.05,338608508,12932.12
04-Jan-18,10938.3,10990.5,10907.9,10982.15,389091952,13751.1
05-Jan-18,11015.05,11056.65,11004.8,11051.25,423432093,15598.21
08-Jan-18,11084,11127.8,11082,11120.55,323211782,13548.72
09-Jan-18,11142.35,11155.05,11088.55,11125,378713598,14580
10-Jan-18,11140.85,11143.85,11076.8,11117.45,337237167,13931.99
11-Jan-18,11121.9,11148.2,11092.2,11132.4,282863925,12740.48
12-Jan-18,11165.05,11173.4,11067.6,11159.1,325389855,14917.22
15-Jan-18,11196.15,11255.7,11192.1,11207.75,296441491,14266.74
16-Jan-18,11229.6,11229.95,11127.6,11142.8,374414462,16345.67
17-Jan-18,11144.75,11246.15,11086.8,11232.75,423295208,18228.12
18-Jan-18,11316.85,11329.4,11190.9,11234.5,499437945,22119.67
19-Jan-18,11246.2,11328.25,11208.8,11315.75,345296798,15057.82
22-Jan-18,11308,11399.6,11302.65,11391.2,358043949,17912.11
23-Jan-18,11422.95,11515.75,11420,11506.65,486725145,21299.59
24-Jan-18,11489.05,11528.4,11456.95,11497.45,509266824,22630.31
25-Jan-18,11509.7,11509.7,11414.75,11459.05,651824123,26662
29-Jan-18,11474.3,11552.8,11471.8,11505.45,396135002,20062.87
30-Jan-18,11494.95,11494.95,11408.5,11424.6,370817898,16806.61
31-Jan-18,11393.75,11430.85,11338.85,11393.55,430982837,19107.69
01-Feb-18,11414.3,11483,11232.05,11385.15,497349398,22726.99
02-Feb-18,11300.85,11316.3,11087.8,11111.2,547115606,22768.62
05-Feb-18,10951.25,11060.45,10929.4,11023.85,439821754,18471.88
06-Feb-18,10630.25,10944.15,10610.75,10851.65,501977947,20875.3
07-Feb-18,10969.2,10977.6,10814.35,10844.7,441988232,18178.74
08-Feb-18,10887.1,11017.75,10851.85,10958.95,413051747,16842.99
09-Feb-18,10787.95,10871.35,10771.85,10846.1,368031837,14499.36
12-Feb-18,10916.15,10960.35,10884.15,10945.15,425753702,15505.96
14-Feb-18,10994.85,10998.5,10864,10908.15,481060019,17437.1
15-Feb-18,10945,11013.8,10898.9,10932.05,519827703,16630.02
16-Feb-18,10984.05,11000.8,10809.35,10831.35,486366602,15466.36
19-Feb-18,10866.85,10867.25,10670.65,10748.35,459038291,14584.84
20-Feb-18,10761.05,10805.2,10725.5,10740,461178937,14299.45
21-Feb-18,10806.05,10806.35,10722.3,10765.5,425541321,16822.37
22-Feb-18,10725.3,10755.4,10705.05,10737.35,557979122,22925.17
23-Feb-18,10766.25,10866.7,10755.1,10857.85,398057793,16651.08
26-Feb-18,10899.05,10963.45,10893.5,10953.8,356566208,14133.8
27-Feb-18,10986.55,11004.25,10905.4,10922.75,527268571,15593.48
28-Feb-18,10855.1,10903.25,10826.9,10861.4,700317465,22407.71
01-Mar-18,10850.7,10899.6,10808.55,10820,435135129,14332.56
05-Mar-18,10788.25,10788.5,10676.15,10714.6,410024455,14670.83
06-Mar-18,10779.95,10802.3,10570.6,10603.1,406858292,15993.73
07-Mar-18,10586.05,10600,10487.85,10501.4,462668017,16256.49
08-Mar-18,10566.05,10605.7,10476.45,10578,431537945,15677.66
09-Mar-18,10610.6,10637.45,10548.4,10564.55,379762567,13588.41
12-Mar-18,10642.65,10759.3,10635.15,10747.65,412334540,14593.88
13-Mar-18,10719.05,10816,10710.75,10772.05,534054740,28719.17
14-Mar-18,10734.45,10769.05,10685.6,10760,408496159,13529.98
15-Mar-18,10754.95,10775.95,10701.35,10716.05,349048310,12200.79
16-Mar-18,10700.75,10701.75,10541.45,10556.2,573959782,24020.57
19-Mar-18,10578.45,10587.05,10425.1,10444.05,425237389,15021.17
20-Mar-18,10398.7,10507.45,10396.4,10478.15,384532030,14487.39
21-Mar-18,10536.2,10585.95,10488.8,10511.75,362479240,14529.47
22-Mar-18,10522.9,10564.55,10461.5,10470.4,373226878,14718.89
23-Mar-18,10318.55,10380.9,10301.95,10357.6,490494903,18516.51
26-Mar-18,10351.95,10511.05,10324.45,10497.55,453075728,16800.79
27-Mar-18,10558.3,10578.65,10510.05,10556.6,406806347,15306.38
28-Mar-18,10515.4,10530.6,10463.95,10478.4,600528901,25270.83
02-Apr-18,10521.45,10604.75,10497.2,10596,,
03-Apr-18,10574.25,10654.4,10561.65,10643.9,371905422,14059.75
04-Apr-18,10674.6,10683.9,10506.9,10523.6,411295991,15753.81
05-Apr-18,10628.7,10732.9,10627.7,10726.25,400743032,15547.23
06-Apr-18,10726.3,10766,10690.85,10750.35,371748825,14030.17
09-Apr-18,10752.4,10811.4,10747.2,10792.6,385095557,14105.24
10-Apr-18,10829.15,10839.6,10788.55,10810.45,406210984,15034.73
11-Apr-18,10837,10837,10764.9,10826.15,392061410,15045.44
12-Apr-18,10819.45,10874.35,10802.2,10860.35,367533883,15177.04
13-Apr-18,10896.75,10923.6,10849.5,10879.35,362095016,15799.86
16-Apr-18,10800.5,10939.5,10798.75,10928.95,318621231,14139.54
17-Apr-18,10960.75,10961.4,10896.25,10950.05,338399461,13423.24
18-Apr-18,10981.65,10995.4,10910.7,10928.45,355484819,13058.54
19-Apr-18,10968.55,10981.05,10951.45,10974.75,416527311,16031.33
20-Apr-18,10967,10982.75,10928.95,10966.85,389973344,18348.28
23-Apr-18,10993.9,11043.9,10927.7,10993.3,329747006,16688.62
24-Apr-18,10988.3,11041.85,10976.4,11022.35,358339161,16066.29
25-Apr-18,11021.35,11023.3,10944.9,10980.55,354159041,15311.97
26-Apr-18,10999.05,11029.05,10967.2,11018.75,552322800,23749.01
27-Apr-18,11056.05,11122.25,11052.4,11095,444774594,20296.34
30-Apr-18,11112.2,11163.15,11110.55,11145.9,292987182,13350.04
02-May-18,11191.6,11191.95,11076.7,11105.9,379374134,18628.76
03-May-18,11106.05,11106.25,11017.3,11051.1,337216435,15982.94
04-May-18,11073.05,11073.05,10972,10986.5,328858475,13099.05
07-May-18,11023.9,11094.35,11005.2,11085.05,277116984,12114.77
08-May-18,11126.65,11127.6,11057.7,11082.2,423364425,16179.04
09-May-18,11057.8,11121.75,11055.1,11095,329926740,13342.74
10-May-18,11131.15,11138,11040.8,11052.5,336397487,13737.44
11-May-18,11079.75,11137.45,11052.85,11131.95,410588303,14127.63
14-May-18,11143.35,11158,11095.9,11124.1,331029514,12814.1
15-May-18,11128.9,11248.95,11088.35,11113.7,457927824,18179.45
16-May-18,11062.95,11107.75,11007.6,11058.7,466052565,15467.25
17-May-18,11094.15,11095.45,10988.65,11006.9,407192090,16371.91
18-May-18,10998.75,11000.2,10899.4,10908.05,396170251,17589.57
21-May-18,10927.75,10932.35,10803.8,10814.6,379611092,15407.54
22-May-18,10816.3,10863.05,10787.05,10852.8,487345958,16752.86
23-May-18,10839.35,10852.9,10737.55,10750.55,487378999,17277.19
24-May-18,10785.85,10849.45,10734.7,10827.25,479807196,16847.82
25-May-18,10849.4,10954.4,10838.95,10934,458364442,17181.11
28-May-18,10981.3,11051.65,10974.8,11033.55,434343083,16031.74
29-May-18,11034.35,11065.05,10962.55,10983.3,472993464,16450.17
30-May-18,10925.55,10996.7,10910.85,10961.6,440087878,16463.08
31-May-18,11016.35,11089.1,10961.4,11064.15,968520034,41035.92
01-Jun-18,11068.3,11096.95,11001,11013.85,407913564,16591.86
04-Jun-18,11083.35,11087.1,10931.45,10940.05,384246976,17737.75
05-Jun-18,10941.7,10944.25,10852.2,10892.85,363062530,13470.57
06-Jun-18,10903.2,11010.1,10889.65,10997.2,366431422,13297.76
07-Jun-18,11037.9,11134.5,11037.9,11091.95,404957186,14617.61
08-Jun-18,11059.3,11108.6,11035.95,11098.25,409987829,15976.9
11-Jun-18,11115.7,11179.6,11106.3,11116.2,397366998,14798.91
12-Jun-18,11144.4,11189.9,11119.35,11176.7,377012998,15391.47
13-Jun-18,11219.75,11226,11176.05,11185.9,393342965,16520.25
14-Jun-18,11165.35,11166,11101.4,11139.95,342099427,14976.51
15-Jun-18,11139.25,11162.15,11078.3,11136.3,500694338,23576.81
18-Jun-18,11148.4,11148.4,11102.75,11112.9,324749555,13767.26
19-Jun-18,11100.4,11100.4,11012.45,11021.95,379700828,15507.72
20-Jun-18,11047.85,11087.5,11030.95,11076.05,357334883,14364.83
21-Jun-18,11113.25,11115,11025.9,11039.95,370538278,15438.27
22-Jun-18,11041.15,11134.45,11001.05,11119.65,376245742,16635.58
25-Jun-18,11120.95,11127.6,11034.95,11045.45,386836056,14989.17
26-Jun-18,11025.6,11091.4,11016.1,11054.1,406789001,15784
27-Jun-18,11072.1,11072.1,10927.9,10946.7,429810297,17441.57
28-Jun-18,10934.8,10951.35,10827.15,10855,590628884,24695.36
29-Jun-18,10884.15,11000.2,10883.65,10993.45,430645792,18275.85
02-Jul-18,11013.1,11015.6,10874.95,10929.85,473960827,16763.29
03-Jul-18,10940.75,10985.65,10899.1,10974.2,357455313,13956.57
04-Jul-18,10986,11040.6,10944.2,11033,323739944,14928.07
05-Jul-18,11049.65,11049.65,10989.95,11008.6,373025504,17096.39
06-Jul-18,11001.65,11084.8,10991.8,11037.2,440793364,17691.78
09-Jul-18,11104.5,11126.35,11074.05,11119.55,319652804,13321.19
10-Jul-18,11170.7,11227.75,11147.65,11218.65,360525058,16376.26
11-Jul-18,11225.75,11244.25,11191.75,11206.85,380359896,19245.6
12-Jul-18,11266.05,11333.8,11258.95,11269.7,420882166,19422.2
13-Jul-18,11302.75,11313.95,11240.05,11258.7,401352596,17825.38
16-Jul-18,11260.75,11261.05,11140.25,11151.1,383047338,16985.07
17-Jul-18,11155.65,11240.9,11138.85,11230.7,441959532,16536.43
18-Jul-18,11283.25,11298.2,11163.95,11189.1,553896048,18311
19-Jul-18,11209.45,11214.5,11137.95,11160.5,500414998,16397.75
20-Jul-18,11166.45,11232.35,11145.95,11215.8,374909768,17383.42
23-Jul-18,11230,11314.9,11222.05,11306.95,442525231,19181.87
24-Jul-18,11332.85,11395.15,11329.1,11389.2,545620992,20399.88
25-Jul-18,11404.9,11413.15,11364.8,11385.5,469790676,17500.71
26-Jul-18,11390.45,11450.7,11388,11431.15,699517047,28770.23
27-Jul-18,11495.8,11547.3,11476.8,11542.35,591432626,19725.86
30-Jul-18,11564.4,11602.1,11527.85,11594.75,601952703,20089.5
31-Jul-18,11585.2,11643.1,11541.45,11633.85,553326367,21332.65
01-Aug-18,11640.9,11670.2,11592,11629.65,581070772,20025.21
02-Aug-18,11613.1,11613.1,11524.65,11535.6,442211411,17235.28
03-Aug-18,11588.15,11655.9,11585.8,11648.85,457290767,17476.64
06-Aug-18,11689.8,11714.8,11659.1,11674.25,407974204,15471.58
07-Aug-18,11710.35,11715.9,11643.1,11675.5,537761961,17637.24
08-Aug-18,11698.85,11741.1,11663.1,11731.75,450989684,16614.55
09-Aug-18,11773.2,11775.35,11735.9,11756.15,534443264,20210.21
10-Aug-18,11761.15,11763.45,11695.7,11707.35,541009898,19625.25
13-Aug-18,11645.95,11681.25,11612.5,11624.65,426249079,16720.62
14-Aug-18,11651.15,11717.8,11642.6,11703.4,392877490,17702.67
16-Aug-18,11665,11718.8,11628.9,11647.75,470570618,20864.91
17-Aug-18,11701.9,11758.9,11697.45,11747.2,398342324,17215.44
20-Aug-18,11782.05,11847.55,11779.75,11838.15,432622960,18429.75
21-Aug-18,11864.7,11870.65,11828.4,11862.1,398103951,18005.78
23-Aug-18,11910.75,11910.75,11839.3,11881.4,432007236,20774.28
24-Aug-18,11865.2,11901.95,11824.15,11856.2,455729120,17745.2
27-Aug-18,11905.5,11997.75,11895.95,11989.35,403961101,16486.1
28-Aug-18,12028.5,12056.85,12001.45,12028.3,421365193,18180.68
29-Aug-18,12036.75,12047.1,11986.95,11998.6,514214498,20377.61
30-Aug-18,12002.25,12007.55,11954.65,11991.15,597547976,24704.31
31-Aug-18,11993.05,12049.1,11959.7,12003.1,636312047,26450.63
03-Sep-18,12075.8,12075.8,11888.5,11904.35,466166979,20836.08
04-Sep-18,11917.6,11923.1,11771.8,11798.95,477602670,21342.47
05-Sep-18,11789.1,11816.85,11657.15,11751.05,606042210,21349.12
06-Sep-18,11792.25,11838.45,11710.95,11815.4,499894777,21199.75
07-Sep-18,11838.2,11893.75,11767.2,11879.9,552913242,23388.32
10-Sep-18,11860.9,11867.25,11706.7,11717.95,493368544,21193.9
11-Sep-18,11757.15,11759.45,11541.8,11555.2,547313340,23796.06
12-Sep-18,11604.55,11648,11508.5,11635.2,533033916,21055.91
14-Sep-18,11711.2,11800.2,11707.3,11791.7,483721928,21335.08
17-Sep-18,11740.8,11740.8,11645.6,11656.5,385513868,15762.79
18-Sep-18,11659,11690.95,11535.5,11546.15,564873683,19421.55
19-Sep-18,11595,11602.2,11471.6,11499.85,532690349,20323.75
21-Sep-18,11539.6,11610.05,11073.95,11387.55,1129401189,42767.19
24-Sep-18,11412.35,11416.95,11163.7,11185.55,644807335,27761.83
25-Sep-18,11185.6,11304.7,11089.2,11287.6,727009003,28417.13
26-Sep-18,11370.35,11370.35,11218.15,11279.5,612154047,22277.65
27-Sep-18,11305.2,11313.85,11164.6,11186.7,704063791,28591.82
28-Sep-18,11221.55,11247.25,11039.35,11126.4,715947003,28536.89
01-Oct-18,11123.95,11224.1,11002.25,11197.05,616339911,25218.31
03-Oct-18,11172.1,11177.4,11029.35,11045.8,622050396,26425.83
04-Oct-18,10938.75,10938.75,10742.5,10794.3,653027369,28829.04
05-Oct-18,10711.3,10735.85,10454.95,10510.05,847949244,29706.09
08-Oct-18,10502.05,10587.4,10373.15,10523.8,678303671,26571.51
09-Oct-18,10566.7,10576.65,10433.2,10473.55,659327711,23075.37
10-Oct-18,10505.75,10678.85,10496.7,10657.8,601087367,24685.52
11-Oct-18,10360.8,10537.95,10329.05,10432.05,682772633,26409.36
12-Oct-18,10532.25,10692.1,10523.3,10671.3,521872348,22732.14
15-Oct-18,10722.4,10725.45,10607.35,10712.6,392646214,17809.2
16-Oct-18,10751.75,10813.65,10729.5,10796.1,411420766,19013.95
17-Oct-18,10900.6,10922.95,10632.9,10648.7,458930781,21315.58
19-Oct-18,10541.05,10586.75,10449.35,10504.05,570138805,25478.9
22-Oct-18,10606.1,10608.65,10424.35,10445.85,453438974,20921.4
23-Oct-18,10354.15,10423.65,10294.85,10341.55,452077911,21705.09
24-Oct-18,10468.15,10481.95,10313.5,10415.4,525590536,23530.54
25-Oct-18,10319.35,10351.5,10267.6,10307.7,776712468,29000.6
26-Oct-18,10308.8,10321.8,10186,10225.3,578224558,20550.28
29-Oct-18,10272.7,10473.75,10213,10452.8,552310007,21871.98
30-Oct-18,10444.05,10491.85,10387.15,10413.6,502232408,19114.82
31-Oct-18,10428.9,10615.1,10322.35,10604.6,607333586,27101
01-Nov-18,10660.5,10660.7,10567.45,10607.6,566850800,23536.42
02-Nov-18,10691.15,10841.7,10686.2,10782.3,656037238,26756.42
05-Nov-18,10786.65,10789.2,10708.85,10761,470065486,18340.01
06-Nov-18,10790.1,10836.4,10717.3,10758.45,438807073,17037.56
07-Nov-18,10842.95,10845.5,10812.8,10828.85,49597981,1961.87
09-Nov-18,10845.9,10855.4,10779.15,10823.3,441548166,18554.74
12-Nov-18,10847.3,10883.1,10696.4,10715.05,386537354,16566.14
13-Nov-18,10686.2,10820.35,10674.25,10807.3,385548439,16421.9
14-Nov-18,10857.95,10875.15,10759.1,10803.15,670239963,24562.65
15-Nov-18,10807.3,10867.1,10779.05,10844.6,518892413,18833.17
16-Nov-18,10871.6,10922.05,10855.05,10908.2,602278728,20921.91
19-Nov-18,10958.25,10999.35,10914.6,10988.15,482564210,17315.91
20-Nov-18,10963.95,10967.1,10860.1,10875,483561855,16467.42
21-Nov-18,10891.4,10897.6,10791.05,10836.3,492686031,18777.85
22-Nov-18,10847.75,10878.85,10746.75,10761.4,408064396,15103.09
26-Nov-18,10803.45,10866.7,10719.6,10856.85,508190142,19698.26
27-Nov-18,10848.55,10915.05,10825.3,10905.85,541395771,20766.1
28-Nov-18,10926.75,10972.85,10919.8,10940.25,609902090,21482.75
29-Nov-18,11017.75,11087.75,10990.65,11065.9,941637341,31505.11
30-Nov-18,11098.35,11130,11045.85,11092.25,802093420,26427.09
03-Dec-18,11146.8,11154.2,11065.55,11103.2,608638414,22323.06
04-Dec-18,11097.5,11112.65,11054.65,11086.4,487797881,19497.03
05-Dec-18,11036.1,11037.25,10953.75,10989.15,501908799,18928.67
06-Dec-18,10922.6,10924.35,10793.7,10805.85,507910485,20286.98
07-Dec-18,10849.1,10903.45,10804.25,10894.1,494143024,21785.48
10-Dec-18,10706.7,10752.1,10674.15,10686.25,538063639,19440.74
11-Dec-18,10546.4,10782.25,10532.65,10761.75,616413785,23775.05
12-Dec-18,10805.45,10974.55,10778.15,10960.45,529062342,21084.63
13-Dec-18,11031.75,11071.45,10979.4,11023.05,546794697,21729.69
